Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency
Swamp,EOE,Edge of Eternities,264,normal,common,1,106778,3e724e54-a622-4c77-8183-5a397a7c14a9,1.11,false,false,near_mint,en,USD
"Adagia, Windswept Bastion",EOE,Edge of Eternities,250,normal,mythic,1,107156,c634273a-94b0-4104-9d10-ae522ece1fc7,5.43,false,false,near_mint,en,USD
Grove of the Burnwillows,EOS,Edge of Eternities: Stellar Sights,17,normal,mythic,1,107405,38900352-9087-4842-9a99-aceb862e5d70,2.51,false,false,near_mint,en,USD
"Uthros, Titanic Godcore",EOE,Edge of Eternities,260,normal,mythic,1,106952,11da39d6-cfa6-498d-91b1-11454cc7e5a3,20.32,false,false,near_mint,en,USD
Strip Mine,EOS,Edge of Eternities: Stellar Sights,40,normal,mythic,1,107445,62aa232c-6034-4417-95a6-77b3a81c505c,14.62,false,false,near_mint,en,USD
Sacred Foundry,EOE,Edge of Eternities,256,normal,rare,1,106767,8b4e2642-3c87-4708-b9b4-2e7f7359ac7d,9.31,false,false,near_mint,en,USD
Breeding Pool,EOE,Edge of Eternities,251,normal,rare,1,106761,3c750d5a-f743-41ff-b5ba-02025ca0bec2,9.19,false,false,near_mint,en,USD
Atomic Microsizer,EOE,Edge of Eternities,47,normal,uncommon,1,107403,3554f0c7-ea73-43e9-a061-bbb8ef6abce1,0.08,false,false,near_mint,en,USD
Molecular Modifier,EOE,Edge of Eternities,146,normal,uncommon,1,107739,7b80b9c9-a871-4c04-b8be-feb81a900591,0.1,false,false,near_mint,en,USD
Timeline Culler,EOE,Edge of Eternities,121,normal,uncommon,1,106991,33410410-72f2-49c4-9e63-a72202cd075a,0.46,false,false,near_mint,en,USD
Sunstar Lightsmith,EOE,Edge of Eternities,42,normal,uncommon,1,107725,5f60b09d-9814-4a36-a57d-59b0e04c1c2f,0.09,false,false,near_mint,en,USD
Invasive Maneuvers,EOE,Edge of Eternities,137,normal,uncommon,1,107524,b68010e2-7810-43cb-a52e-e73b1834e54e,0.06,false,false,near_mint,en,USD
Broodguard Elite,EOE,Edge of Eternities,175,normal,uncommon,1,106945,08b1d019-65ab-4dea-9076-041fd6338a35,0.11,false,false,near_mint,en,USD
Roving Actuator,EOE,Edge of Eternities,157,normal,uncommon,1,107375,1111173b-ea49-4de4-b5b0-07d768c626b9,0.11,false,false,near_mint,en,USD
Dubious Delicacy,EOE,Edge of Eternities,96,normal,uncommon,2,107377,153265b4-0ca4-4245-9226-dd1a083ec91c,0.1,false,false,near_mint,en,USD
Nanoform Sentinel,EOE,Edge of Eternities,71,normal,common,2,107711,3eeae8c3-7939-4c79-92f0-fbdb9c1b71d3,0.08,false,false,near_mint,en,USD
Mountain,EOE,Edge of Eternities,274,normal,common,2,107186,de0ac2b0-175b-4e71-9172-ce2a72234818,0.18,false,false,near_mint,en,USD
Swamp,EOE,Edge of Eternities,272,normal,common,3,106944,07ab266b-ad6a-422e-9277-27d9f48d2c29,0.15,false,false,near_mint,en,USD
Terrapact Intimidator,EOE,Edge of Eternities,164,normal,uncommon,2,106957,13fe3358-fd68-4245-a2ad-aa9200cf4655,0.08,false,false,near_mint,en,USD
Island,EOE,Edge of Eternities,270,normal,common,3,106987,2fb9ecfd-8025-48c0-a306-b4deebde2949,0.18,false,false,near_mint,en,USD
Forest,EOE,Edge of Eternities,275,normal,common,2,107213,fb62605c-a58e-4e53-8336-b2bee316b5a6,0.18,false,false,near_mint,en,USD
Pinnacle Kill-Ship,EOE,Edge of Eternities,244,normal,common,2,107533,bf784de8-5ae2-4c07-92bb-a5b7f593b773,0.06,false,false,near_mint,en,USD
Plains,EOE,Edge of Eternities,267,normal,common,2,107188,df31f72c-076e-4d8e-9975-6d6281ab71f6,0.18,false,false,near_mint,en,USD
Illvoi Galeblade,EOE,Edge of Eternities,58,normal,common,3,107060,769f7d13-a312-4d79-8639-6ae248452448,0.05,false,false,near_mint,en,USD
Vaultguard Trooper,EOE,Edge of Eternities,166,normal,uncommon,2,107709,36afe3b1-43a2-47b4-bc0a-24efb1e2e5a0,0.11,false,false,near_mint,en,USD
Command Bridge,EOE,Edge of Eternities,252,normal,common,2,106926,247670d2-a7cd-4ed7-9c77-704c7962b815,0.07,false,false,near_mint,en,USD
Sinister Cryologist,EOE,Edge of Eternities,75,normal,common,3,107783,e8fbe740-05ec-4ced-bb9d-3084c8c2b631,0.09,false,false,near_mint,en,USD
The Crystal's Chosen,FIN,Final Fantasy,14,normal,uncommon,1,105725,d4df4373-0ee6-44e3-81c6-0881c070014c,0.1,false,false,near_mint,en,USD
Adelbert Steiner,FIN,Final Fantasy,3,normal,uncommon,1,106424,1a67a991-1e52-4676-a2e3-2bc7aa943ab3,0.12,false,false,near_mint,en,USD
White Mage's Staff,FIN,Final Fantasy,42,normal,common,1,105584,30db372e-0b4c-4e16-9667-bf3fda666f72,0.05,false,false,near_mint,en,USD
"Rabanastre, Royal City",FIN,Final Fantasy,287,normal,common,4,106294,c44c9bbe-f4c6-41cf-b3c3-b943f4011bc1,0.08,false,false,near_mint,en,USD
"Cloud, Planet's Champion",FIN,Final Fantasy,552,foil,mythic,1,103799,a6d58067-337d-43dc-b4a3-c6acc701d450,4.81,false,false,near_mint,en,USD
"Xande, Dark Mage",FIN,Final Fantasy,561,normal,rare,1,105846,1caed9a8-b73b-470e-b9d8-8c3b7cac3eee,0.29,false,false,near_mint,en,USD
Deadly Embrace,FIN,Final Fantasy,557,normal,rare,1,106087,a11cb85c-85dd-435c-8303-4d0d18bdb1e9,0.6,false,false,near_mint,en,USD
Seymour Flux,FIN,Final Fantasy,558,normal,rare,1,106156,c5fdc78e-0815-443c-8c26-35387b6f4f37,0.4,false,false,near_mint,en,USD
Al Bhed Salvagers,FIN,Final Fantasy,88,normal,uncommon,3,106278,58ccdcfc-a669-480f-bded-4273cfaf2045,0.08,false,false,near_mint,en,USD
Shambling Cie'th,FIN,Final Fantasy,117,normal,uncommon,3,106302,f02ce338-4fe2-44b0-a896-3ed7e6c874a3,0.03,false,false,near_mint,en,USD
Sephiroth's Intervention,FIN,Final Fantasy,116,normal,common,3,106297,cf7df82f-937a-443f-813f-2bcc6944c5c0,0.05,false,false,near_mint,en,USD
Shinra Reinforcements,FIN,Final Fantasy,118,normal,common,3,106282,7367b257-1a8c-4593-a307-7116e36e0342,0.02,false,false,near_mint,en,USD
"Sephiroth, Planet's Heir",FIN,Final Fantasy,553,foil,mythic,1,103801,abd73e52-62f0-4e89-9dc6-90ff0bc2a9b7,1.27,false,false,near_mint,en,USD
Retrieve the Esper,FIN,Final Fantasy,68,normal,common,2,106301,ebd733f0-8883-434a-b36c-ef76b091fe8e,0.02,false,false,near_mint,en,USD
"Treno, Dark City",FIN,Final Fantasy,290,normal,common,4,106686,f6285535-bc44-4274-a886-b14d7c7aaba8,0.07,false,false,near_mint,en,USD
Swamp,FIN,Final Fantasy,302,normal,common,4,105546,08ec1e4f-e284-4216-a022-bd94c4dae02b,0.2,false,false,near_mint,en,USD
Mountain,FIN,Final Fantasy,305,normal,common,2,105745,ea1735b9-fd10-4c9c-b9d3-046d8c22b852,0.22,false,false,near_mint,en,USD
Undercity Dire Rat,FIN,Final Fantasy,123,normal,common,4,106270,274788f4-fbf3-4a15-bdc0-f513a2fde30d,0.03,false,false,near_mint,en,USD
Mountain,FIN,Final Fantasy,303,normal,common,3,105679,a18ef64b-a9de-4548-b4d5-168758442db7,0.23,false,false,near_mint,en,USD
Coeurl,FIN,Final Fantasy,12,normal,common,2,106284,7604b534-5480-42fa-bc36-bbae730f8582,0.03,false,false,near_mint,en,USD
Swamp,FIN,Final Fantasy,301,normal,common,5,105684,a7f56d20-16dc-4b7f-98bf-124817a83bae,0.4,false,false,near_mint,en,USD
Swamp,FIN,Final Fantasy,300,normal,common,4,105758,f66094ef-059b-4511-aa6e-835906736de4,0.25,false,false,near_mint,en,USD
Mountain,FIN,Final Fantasy,304,normal,common,3,105719,d061b9a8-e95d-48ec-a1c9-337433b62dfc,0.13,false,false,near_mint,en,USD
Overkill,FIN,Final Fantasy,109,normal,uncommon,2,106628,ae075e71-d33d-4d6c-b4a5-0b47dd6fd196,0.35,false,false,near_mint,en,USD
Evil Reawakened,FIN,Final Fantasy,98,normal,uncommon,2,106300,eb98cbc3-749c-44f4-974c-00be1286d69e,0.1,false,false,near_mint,en,USD
Dwarven Castle Guard,FIN,Final Fantasy,18,normal,common,4,106454,e17c0d27-e88d-4ba9-acbb-3f916cee3d7e,0.04,false,false,near_mint,en,USD
